axis,participant_id,trial_number,block_id,winner,loser
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD-ext,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,6,45,MGE-LDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,7,46,MSG-LD,MSLDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,2,47,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,3,48,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,4,49,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,5,50,MSG-LD,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MGE-LDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,6,51,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MGE-LDM
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSLDM,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MGE-LDM,MSG-LD-ext
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MSG-LD-ext,MSG-LD
musicality,939a437f-48a6-4f71-b0fb-a7bc06bb81d6,7,52,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,1,53,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,2,54,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MGE-LDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,3,55,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MGE-LDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,5,56,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD-ext,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD-ext,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MSG-LD
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,7,57,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MSLDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSLDM,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSLDM,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MGE-LDM
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MSG-LD,MSG-LD-ext
musicality,93f687d6-4dd9-44b5-b1d8-037d2f34be33,8,58,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSG-LD-ext,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MSLDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,2,59,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSLDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,3,60,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,4,61,MSLDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,5,62,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,6,63,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD-ext,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD,MSLDM
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSG-LD-ext
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MSG-LD-ext,MSG-LD
musicality,9ce755b5-fc75-404d-ba22-455324eef5fc,7,64,MGE-LDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MGE-LDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,1,65,MSG-LD-ext,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MSLDM,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MSG-LD,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,2,66,MSG-LD,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MSG-LD,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MGE-LDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MGE-LDM,MSLDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,3,67,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSLDM,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSG-LD-ext,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSG-LD,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,5,68,MSG-LD,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MGE-LDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MSG-LD-ext,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MSLDM,MGE-LDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,6,69,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MSLDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MGE-LDM,MSLDM
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MSLDM,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MGE-LDM,MSG-LD-ext
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MSG-LD-ext,MSG-LD
musicality,a03af986-fea2-4490-b799-ba986d3d60f0,7,70,MGE-LDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MSG-LD,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MSG-LD,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,1,71,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MGE-LDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MSG-LD,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,2,72,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MSG-LD-ext,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,3,73,MGE-LDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MGE-LDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MSG-LD,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,5,74,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MSG-LD,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MSG-LD,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,6,75,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MSLDM,MGE-LDM
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MSLDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MSLDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MGE-LDM,MSG-LD
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MGE-LDM,MSG-LD-ext
musicality,aea40b7b-ac76-4bb4-8e86-97e28865984b,8,76,MSG-LD,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MSG-LD,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MSLDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,2,77,MGE-LDM,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MGE-LDM,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MSG-LD,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,3,78,MSG-LD,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MSLDM,MGE-LDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MSG-LD-ext,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,4,79,MSLDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MSLDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MSG-LD-ext,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MSLDM,MGE-LDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,5,80,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MGE-LDM,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MSG-LD-ext,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,6,81,MSLDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MGE-LDM,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MSLDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MSG-LD,MSLDM
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MGE-LDM,MSG-LD-ext
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MGE-LDM,MSG-LD
musicality,cd9c935d-c745-4444-9eee-79572e868c47,8,82,MSG-LD,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MSLDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MGE-LDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MSG-LD-ext,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MSLDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,1,83,MGE-LDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MSG-LD-ext,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MGE-LDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MSLDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MSG-LD-ext,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,2,84,MSLDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MSG-LD-ext,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MGE-LDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MSLDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MGE-LDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MSLDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,4,85,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSG-LD,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSG-LD-ext,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSLDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSG-LD-ext,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,5,86,MSG-LD-ext,MSLDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MGE-LDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MSG-LD-ext,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MSLDM,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MSG-LD-ext,MSG-LD
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,6,87,MSLDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MGE-LDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MSLDM,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MSG-LD,MGE-LDM
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MSLDM,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MSG-LD,MSG-LD-ext
musicality,e10c96f7-5562-40f1-af93-2f0bb4140d87,7,88,MSLDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MGE-LDM,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MGE-LDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MGE-LDM,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MSLDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MSG-LD-ext,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,1,89,MSG-LD-ext,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSG-LD,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSG-LD,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSG-LD,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSG-LD-ext,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSG-LD-ext,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,3,90,MSLDM,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MSG-LD,MSLDM
